labno,unitno,serialno,compartid,compart,last_interpret_date,sampledate,processdate,oiladded,oilhours,actual_fluid_hours,meterread,oilchanged,filterchanged,evalcode,dateReported,Confirmed,Problem Solved,Action Taken,Si,Al,Cr,Fe,Pb,Cu,Sn,Ni,Na,K,Mo,Zn,Mg,Ca,P,B,ST,OXI,NIT,SUL,V100,TBN,W,FP,GF,PQ,W(PCT),PC06,PC14,ISO.6,ISO.14,Visual,Replaced,Life,RUL,Magnetic Plug,Magnetic Plug Rate,oilchanged rate
B17L152629,HD1127,FKR01160,4008.RR,Final Drive-Rt Rea,16-Dec-17,14-Dec-17,15-Dec-17,0,1068,1068,32170,TRUE,,C,16-Dec-17,TRUE,FALSE,TRUE,24,3,0,72,1,11,0,0,4,1,0,1290,11,3408,1340,0,,,,,23.56,,N,,,53,,51827,2914,23,19,-,0,1068,14932,B,2,1
B17K240706,HD1127,FKR01160,4008.RR,Final Drive-Rt Rea,24-Nov-17,22-Nov-17,24-Nov-17,0,791,791,31893,FALSE,,B,24-Nov-17,FALSE,FALSE,FALSE,19,2,1,52,1,7,1,0,7,1,0,1181,10,2888,1086,0,,,,,23.9,,N,,,44,,48494,2368,23,18,-,0,791,15209,B,2,0
B17K062138,HD1127,FKR01160,4008.RR,Final Drive-Rt Rea,07-Nov-17,04-Nov-17,06-Nov-17,0,551,551,31653,FALSE,,B,07-Nov-17,FALSE,FALSE,FALSE,15,3,1,57,2,9,1,0,5,1,0,1242,11,3413,1079,0,,,,,23.15,,N,,,52,,45273,4113,23,19,-,0,551,15449,B,2,0
B17J160422,HD1127,FKR01160,4008.RR,Final Drive-Rt Rea,16-Oct-17,14-Oct-17,16-Oct-17,0,265,265,31367,FALSE,,B,16-Oct-17,FALSE,FALSE,FALSE,18,1,0,41,0,6,0,0,4,1,0,1282,11,3360,1234,0,,,,,23.34,,N,,,57,,41933,5164,23,20,-,0,265,15735,B,2,0
B17I251525,HD1127,FKR01160,4008.RR,Final Drive-Rt Rea,25-Sep-17,23-Sep-17,25-Sep-17,0,1167,1167,31102,TRUE,,B,25-Sep-17,FALSE,FALSE,FALSE,7,1,0,11,1,1,0,0,0,1,0,1154,10,3053,1080,0,,,,,25.74,,N,,,9,,18120,403,21,16,-,1,16166,0,A,1,1
B17I052534,HD1127,FKR01160,4008.RR,Final Drive-Rt Rea,06-Sep-17,02-Sep-17,05-Sep-17,,825,825,30760,FALSE,,B,06-Sep-17,FALSE,FALSE,FALSE,7,1,0,7,1,1,0,0,1,0,0,1121,10,2840,1068,0,,,,,25.73,,N,,,4,,11284,320,21,16,-,0,15824,342,A,1,0
B17H162534,HD1127,FKR01160,4008.RR,Final Drive-Rt Rea,17-Aug-17,14-Aug-17,16-Aug-17,,548,548,30483,FALSE,,B,17-Aug-17,FALSE,FALSE,FALSE,5,1,0,4,0,1,0,0,1,1,0,1322,12,3686,1285,0,,,,,24.62,,N,,,0,,8761,349,20,16,-,0,15547,619,A,1,0
B17G280617,HD1127,FKR01160,4008.RR,Final Drive-Rt Rea,28-Jul-17,26-Jul-17,28-Jul-17,,267,267,30202,FALSE,,B,28-Jul-17,FALSE,FALSE,FALSE,3,2,0,4,0,1,0,0,1,0,0,1381,13,3583,1250,1,,,,,25.73,,N,,,0,,4944,402,19,16,-,0,15266,900,A,1,0
B17G071438,HD1127,FKR01160,4008.RR,Final Drive-Rt Rea,08-Jul-17,06-Jul-17,07-Jul-17,,1038,1038,29935,TRUE,,B,08-Jul-17,FALSE,FALSE,FALSE,3,1,0,6,0,1,0,0,4,0,4,1145,9,3021,1048,0,,,,,24.47,,N,,,1,,13327,378,21,16,-,0,14999,1167,A,1,1
B17F141631,HD1127,FKR01160,4008.RR,Final Drive-Rt Rea,14-Jun-17,12-Jun-17,14-Jun-17,,756,756,29653,FALSE,,B,14-Jun-17,FALSE,FALSE,FALSE,6,1,0,7,2,2,1,0,4,0,4,1308,10,3162,1208,0,,,,,25.62,,N,,,4,,9442,675,20,17,-,0,14717,1449,A,1,0
B17E270307,HD1127,FKR01160,4008.RR,Final Drive-Rt Rea,27-May-17,25-May-17,27-May-17,,513,513,29410,FALSE,,B,27-May-17,FALSE,FALSE,FALSE,5,1,0,5,0,1,0,0,2,1,3,1220,13,3221,1091,1,,,,,24.78,,N,,,6,,9195,316,20,15,-,0,14474,1692,A,1,0
B17E042105,HD1127,FKR01160,4008.RR,Final Drive-Rt Rea,05-May-17,02-May-17,04-May-17,,240,240,29137,FALSE,,B,05-May-17,FALSE,FALSE,FALSE,5,1,0,3,2,1,0,0,4,0,2,1107,9,2968,1041,1,,,,,24.64,,N,,,3,,5643,249,20,15,-,0,14201,1965,A,1,0
B17D181432,HD1127,FKR01160,4008.RR,Final Drive-Rt Rea,18-Apr-17,17-Apr-17,18-Apr-17,,1105,1105,28897,TRUE,,B,18-Apr-17,FALSE,FALSE,FALSE,5,1,0,7,0,2,0,0,0,1,7,1096,9,3001,1047,1,,,,,24.16,,N,,,3,,14972,281,21,15,-,0,13961,2205,A,1,1
B17C292812,HD1127,FKR01160,4008.RR,Final Drive-Rt Rea,30-Mar-17,27-Mar-17,29-Mar-17,,815,815,28607,FALSE,,B,30-Mar-17,FALSE,FALSE,FALSE,4,1,0,6,0,1,0,0,0,1,6,1082,9,2998,1024,1,,,,,24.12,,N,,,2,,15515,388,21,16,-,0,13671,2495,A,1,0
B17C100504,HD1127,FKR01160,4008.RR,Final Drive-Rt Rea,10-Mar-17,09-Mar-17,10-Mar-17,,563,563,28355,FALSE,,B,10-Mar-17,FALSE,FALSE,FALSE,6,1,0,6,0,1,0,0,0,1,7,1159,9,3076,1087,1,,,,,24.32,,N,,,0,,10737,287,21,15,-,0,13419,2747,A,1,0
B17B141209,HD1127,FKR01160,4008.RR,Final Drive-Rt Rea,14-Feb-17,13-Feb-17,14-Feb-17,,270,270,28062,FALSE,,B,14-Feb-17,FALSE,FALSE,FALSE,6,1,0,4,0,1,0,0,3,1,7,1169,10,3728,1291,1,,,,,24.16,,N,,,0,,7578,309,20,15,-,0,13126,3040,A,1,0
B17A250708,HD1127,FKR01160,4008.RR,Final Drive-Rt Rea,25-Jan-17,24-Jan-17,25-Jan-17,,1015,1015,27792,TRUE,,B,25-Jan-17,FALSE,FALSE,FALSE,3,1,0,6,0,1,0,0,1,0,0,1121,10,2913,1064,1,,,,,24.29,,N,,,0,,13783,310,21,15,-,0,12856,3310,A,1,1
B17A060427,HD1127,FKR01160,4008.RR,Final Drive-Rt Rea,06-Jan-17,04-Jan-17,06-Jan-17,,760,760,27537,FALSE,,B,06-Jan-17,FALSE,FALSE,FALSE,4,1,0,5,1,1,0,0,0,1,0,939,7,2394,870,0,,,,,24.02,,N,,,7,,11912,784,21,17,-,0,12601,3565,A,1,0
B18L260127,HD1128,FKR01183,4008.LR,Final Drive-Lt Rea,26-Dec-18,23-Dec-18,25-Dec-18,0,1177,1177,34428,TRUE,,B,26-Dec-18,FALSE,FALSE,FALSE,5,2,0,14,1,1,0,0,3,1,2,1146,10,3117,1141,4,,,,,24.4,,N,,,10,,10688,161,21,15,-,0,2325,13675,B,2,1
B18K304312,HD1128,FKR01183,4008.LR,Final Drive-Lt Rea,01-Dec-18,29-Nov-18,30-Nov-18,0,839,839,34090,FALSE,,B,01-Dec-18,FALSE,FALSE,FALSE,5,2,0,12,0,1,0,0,4,0,2,1017,9,2778,985,4,,,,,23.41,,N,,,22,,9590,187,20,15,-,0,1987,14013,B,2,0
B18K142815,HD1128,FKR01183,4008.LR,Final Drive-Lt Rea,15-Nov-18,08-Nov-18,12-Nov-18,0,560,560,33811,FALSE,,B,15-Nov-18,FALSE,FALSE,FALSE,6,1,0,11,0,1,0,0,5,1,2,1166,11,2989,1109,4,,,,,24.24,,N,,,3,,9392,119,20,14,-,0,1708,14292,B,2,0
B18J222219,HD1128,FKR01183,4008.LR,Final Drive-Lt Rea,23-Oct-18,18-Oct-18,20-Oct-18,0,232,232,33483,FALSE,,B,23-Oct-18,FALSE,FALSE,FALSE,5,0,0,6,0,0,0,0,2,1,1,1040,9,2928,1049,2,,,,,23.43,,N,,,4,,7248,99,20,14,-,0,1380,14620,B,2,0
B18J050617,HD1128,FKR01183,4008.LR,Final Drive-Lt Rea,05-Oct-18,03-Oct-18,05-Oct-18,0,1148,1148,33251,TRUE,,B,06-Oct-18,FALSE,FALSE,FALSE,14,2,0,46,1,4,0,0,8,1,1,1046,9,2510,940,9,,,,,24.97,,N,,,27,,36785,347,22,16,-,0,1148,14852,B,2,1
B18I173716,HD1128,FKR01183,4008.LR,Final Drive-Lt Rea,18-Sep-18,16-Sep-18,17-Sep-18,0,853,853,32956,FALSE,,B,18-Sep-18,FALSE,FALSE,FALSE,15,2,1,48,1,3,1,0,10,2,1,997,9,2626,970,8,,,,,24.13,,N,,,38,,45150,745,23,17,-,0,853,15147,A,1,0
B18H301537,HD1128,FKR01183,4008.LR,Final Drive-Lt Rea,30-Aug-18,28-Aug-18,29-Aug-18,0,579,579,32682,FALSE,,B,31-Aug-18,FALSE,FALSE,FALSE,11,2,1,38,0,1,0,1,8,1,1,934,8,2292,919,7,,,,,24.18,,N,,,45,,39877,1373,22,18,-,0,579,15421,B,2,0
B18H090115,HD1128,FKR01183,4008.LR,Final Drive-Lt Rea,09-Aug-18,07-Aug-18,08-Aug-18,0,242,242,32345,FALSE,,B,09-Aug-18,FALSE,FALSE,FALSE,8,4,0,37,2,3,1,0,9,3,0,988,10,2557,909,9,,,,,24.94,,N,,,56,,40391,1459,23,18,-,0,242,15758,A,1,0
B18G202615,HD1128,FKR01183,4008.LR,Final Drive-Lt Rea,21-Jul-18,19-Jul-18,20-Jul-18,0,2086,2086,32103,TRUE,TRUE,C,21-Jul-18,TRUE,FALSE,TRUE,8,2,0,18,0,6,0,0,2,0,0,1173,12,3094,1105,1,,,,,20.65,,N,,,9,,31753,1885,22,18,-,1,9810,0,A,1,1
B18F261839,HD1128,FKR01183,4008.LR,Final Drive-Lt Rea,26-Jun-18,25-Jun-18,26-Jun-18,0,773,1794,31811,FALSE,,B,27-Jun-18,FALSE,FALSE,FALSE,8,2,0,16,1,5,1,0,1,1,2,1226,10,3273,1226,2,,,,,21.13,,N,,,8,,31540,1759,22,18,-,0,9518,292,A,1,0
B18F010517,HD1128,FKR01183,4008.LR,Final Drive-Lt Rea,01-Jun-18,31-May-18,01-Jun-18,0,477,1498,31515,FALSE,,B,02-Jun-18,FALSE,FALSE,FALSE,4,1,0,8,1,2,0,0,0,1,1,1119,10,3293,1139,0,,,,,22.22,,N,,,3,,23337,1596,22,18,-,0,9222,588,A,1,0
B18E171015,HD1128,FKR01183,4008.LR,Final Drive-Lt Rea,17-May-18,14-May-18,16-May-18,0,232,1253,31270,FALSE,,B,17-May-18,FALSE,FALSE,FALSE,5,1,0,7,0,1,0,0,0,1,0,1117,10,2973,1110,0,,,,,21.07,,N,,,3,,21368,886,22,17,-,0,8977,833,A,1,0
B18E021332,HD1128,FKR01183,4008.LR,Final Drive-Lt Rea,02-May-18,28-Apr-18,01-May-18,0,1021,1021,31038,,,B,02-May-18,FALSE,FALSE,FALSE,5,1,0,9,3,4,0,0,1,1,0,1267,10,3350,1168,0,,,,,24.42,,N,,,7,,24179,1150,22,17,-,0,8745,1065,A,1,0
B18D070321,HD1128,FKR01183,4008.LR,Final Drive-Lt Rea,07-Apr-18,05-Apr-18,07-Apr-18,0,766,766,30783,FALSE,,B,07-Apr-18,FALSE,FALSE,FALSE,5,2,0,8,2,3,0,0,1,0,0,1090,9,2744,1011,0,,,,,24.74,,N,,,19,,29011,2354,22,18,LQF MET,0,8490,1320,A,1,0
B18C011631,HD1128,FKR01183,4008.LR,Final Drive-Lt Rea,02-Mar-18,28-Feb-18,01-Mar-18,0,526,526,30543,FALSE,,B,02-Mar-18,FALSE,FALSE,FALSE,4,0,0,6,0,2,0,0,2,1,0,1112,9,2803,1019,1,,,,,24.76,,N,,,2,,15108,578,21,16,-,0,8250,1560,A,1,0
B18B052415,HD1128,FKR01183,4008.LR,Final Drive-Lt Rea,06-Feb-18,03-Feb-18,05-Feb-18,0,243,243,30260,FALSE,,B,06-Feb-18,FALSE,FALSE,FALSE,2,1,0,4,1,1,0,0,1,1,0,1143,10,3071,1185,0,,,,,24.23,,N,,,0,,8667,452,20,16,-,0,7967,1843,A,1,0
B18A150714,HD1128,FKR01183,4008.LR,Final Drive-Lt Rea,15-Jan-18,13-Jan-18,15-Jan-18,0,1037,1037,30017,TRUE,,B,15-Jan-18,FALSE,FALSE,FALSE,4,1,0,6,1,3,0,0,0,1,0,1049,9,2625,1005,0,,,,,26.17,,N,,,2,,26917,1552,22,18,-,0,7724,2086,A,1,1
B17L270802,HD1128,FKR01183,4008.LR,Final Drive-Lt Rea,27-Dec-17,25-Dec-17,27-Dec-17,0,779,779,29759,FALSE,,B,27-Dec-17,FALSE,FALSE,FALSE,4,1,0,7,0,3,0,0,0,1,1,1173,11,3044,1157,0,,,,,25.37,,N,,,1,,22277,1460,22,18,-,0,7466,2344,A,1,0
B17L051416,HD1128,FKR01183,4008.LR,Final Drive-Lt Rea,05-Dec-17,04-Dec-17,05-Dec-17,0,502,502,29482,FALSE,,B,05-Dec-17,FALSE,FALSE,FALSE,5,1,0,6,0,2,0,0,0,0,0,1289,11,3279,1132,0,,,,,24.98,,N,,,4,,15520,895,21,17,-,0,7189,2621,A,1,0
B17K152029,HD1128,FKR01183,4008.LR,Final Drive-Lt Rea,16-Nov-17,12-Nov-17,14-Nov-17,0,256,256,29236,FALSE,,B,16-Nov-17,FALSE,FALSE,FALSE,4,1,0,7,0,1,0,0,0,0,0,1102,11,2917,1095,0,,,,,25.29,,N,,,10,,14070,905,21,17,-,0,6943,2867,A,1,0
B17J253212,HD1128,FKR01183,4008.LR,Final Drive-Lt Rea,26-Oct-17,24-Oct-17,25-Oct-17,0,523,1093,28980,TRUE,,B,26-Oct-17,FALSE,FALSE,FALSE,10,3,0,18,1,2,0,0,0,0,2,1228,12,3160,1195,0,,,,,24.55,,N,,,13,,27312,806,22,17,-,0,6687,3123,A,1,1
B17J071424,HD1128,FKR01183,4008.LR,Final Drive-Lt Rea,07-Oct-17,05-Oct-17,07-Oct-17,0,249,819,28706,FALSE,,B,08-Oct-17,FALSE,FALSE,FALSE,9,2,0,10,0,1,0,0,1,0,2,1193,11,2998,1110,0,,,,,24.96,,N,,,9,,22176,713,22,17,-,0,6413,3397,B,2,0
B17I190115,HD1128,FKR01183,4008.LR,Final Drive-Lt Rea,19-Sep-17,15-Sep-17,18-Sep-17,0,570,570,28457,FALSE,,B,19-Sep-17,FALSE,FALSE,FALSE,5,3,0,6,0,2,0,0,0,0,0,1256,11,3338,1304,0,,,,,24.81,,N,,,1,,16666,600,21,16,-,0,6164,3646,A,1,0
B17H281637,HD1128,FKR01183,4008.LR,Final Drive-Lt Rea,28-Aug-17,26-Aug-17,28-Aug-17,,247,247,28134,FALSE,,B,28-Aug-17,FALSE,FALSE,FALSE,2,1,0,3,0,0,0,0,0,1,0,1148,9,2871,1144,0,,,,,24.74,,N,,,1,,10957,407,21,16,-,0,5841,3969,A,1,0
B17H080924,HD1128,FKR01183,4008.LR,Final Drive-Lt Rea,08-Aug-17,05-Aug-17,07-Aug-17,,1036,1036,27887,TRUE,,B,08-Aug-17,FALSE,FALSE,FALSE,3,1,0,6,0,3,0,0,1,0,0,1239,11,3196,1108,0,,,,,25.94,,N,,,4,,21381,997,22,17,-,0,5594,4216,A,1,1
B17G201218,HD1128,FKR01183,4008.LR,Final Drive-Lt Rea,20-Jul-17,17-Jul-17,19-Jul-17,,765,765,27616,FALSE,,B,20-Jul-17,FALSE,FALSE,FALSE,5,1,0,7,0,2,0,0,0,1,1,1283,14,3694,1202,0,,,,,25.97,,N,,,1,,17247,648,21,17,-,0,5323,4487,A,1,0
B17F240137,HD1128,FKR01183,4008.LR,Final Drive-Lt Rea,24-Jun-17,22-Jun-17,24-Jun-17,,512,512,27363,FALSE,,B,24-Jun-17,FALSE,FALSE,FALSE,2,0,0,3,0,1,0,0,2,0,0,1122,9,2943,1114,0,,,,,25.46,,N,,,1,,15604,671,21,17,-,0,5070,4740,A,1,0
B17F063023,HD1128,FKR01183,4008.LR,Final Drive-Lt Rea,07-Jun-17,04-Jun-17,06-Jun-17,,244,244,27095,FALSE,,B,07-Jun-17,FALSE,FALSE,FALSE,5,1,0,4,0,1,0,0,1,1,0,1338,14,3355,1232,0,,,,,25.92,,N,,,11,,14350,842,21,17,-,0,4802,5008,A,1,0
B17E042115,HD1128,FKR01183,4008.LR,Final Drive-Lt Rea,05-May-17,02-May-17,04-May-17,,1088,1088,26851,TRUE,,B,05-May-17,FALSE,FALSE,FALSE,6,1,0,9,1,5,0,0,4,1,0,1197,9,2921,1047,1,,,,,24.29,,N,,,22,,25490,1884,22,18,-,0,4558,5252,B,2,1
B17D120630,HD1128,FKR01183,4008.LR,Final Drive-Lt Rea,12-Apr-17,11-Apr-17,12-Apr-17,,788,788,26551,FALSE,,B,12-Apr-17,FALSE,FALSE,FALSE,5,2,0,8,1,3,0,0,1,0,0,1179,9,2986,1094,0,,,,,25.35,,N,,,3,,13678,618,21,16,-,0,4258,5552,A,1,0
B17C221918,HD1128,FKR01183,4008.LR,Final Drive-Lt Rea,22-Mar-17,21-Mar-17,22-Mar-17,,526,526,26289,FALSE,,B,22-Mar-17,FALSE,FALSE,FALSE,4,1,0,6,1,2,0,0,1,1,0,1034,8,2718,907,1,,,,,24.64,,N,,,3,,19036,870,21,17,-,0,3996,5814,A,1,0
B17C022115,HD1128,FKR01183,4008.LR,Final Drive-Lt Rea,03-Mar-17,28-Feb-17,02-Mar-17,,252,252,26015,FALSE,,B,03-Mar-17,FALSE,FALSE,FALSE,4,1,0,4,0,1,0,0,0,0,0,1120,9,2887,1049,0,,,,,24.88,,N,,,10,,10074,816,21,17,-,0,3722,6088,B,2,0
B17B100932,HD1128,FKR01183,4008.LR,Final Drive-Lt Rea,10-Feb-17,08-Feb-17,10-Feb-17,,951,951,25763,TRUE,,B,10-Feb-17,FALSE,FALSE,FALSE,6,1,0,10,1,4,0,0,1,0,0,1183,10,3284,1145,0,,,,,23.85,,N,,,5,,23418,616,22,16,-,0,3470,6340,A,1,1
B17A240337,HD1128,FKR01183,4008.LR,Final Drive-Lt Rea,24-Jan-17,22-Jan-17,24-Jan-17,,699,699,25511,FALSE,,B,24-Jan-17,FALSE,FALSE,FALSE,5,2,0,8,1,2,0,0,2,0,0,1278,10,3286,1249,0,,,,,23.67,,N,,,3,,24036,1065,22,17,-,0,3218,6592,A,1,0
B17A050205,HD1128,FKR01183,4008.LR,Final Drive-Lt Rea,05-Jan-17,03-Jan-17,05-Jan-17,,454,454,25266,FALSE,,B,05-Jan-17,FALSE,FALSE,FALSE,5,1,0,8,1,2,0,0,0,1,0,1112,9,2879,1006,0,,,,,24.6,,N,,,8,,17461,674,21,17,-,0,2973,6837,A,1,0
B18L260126,HD1128,FKR01183,4008.RR,Final Drive-Rt Rea,26-Dec-18,23-Dec-18,25-Dec-18,0,1177,1177,34428,TRUE,,B,26-Dec-18,FALSE,FALSE,FALSE,5,2,0,14,0,1,0,0,4,0,2,1147,11,3114,1169,5,,,,,23.72,,N,,,6,,11458,215,21,15,-,1,5971,0,B,2,1
B18K304311,HD1128,FKR01183,4008.RR,Final Drive-Rt Rea,01-Dec-18,29-Nov-18,30-Nov-18,0,839,839,34090,FALSE,,B,01-Dec-18,FALSE,FALSE,FALSE,5,2,0,14,0,1,0,1,4,0,2,1038,14,2770,992,3,,,,,23.44,,N,,,99,,19553,1195,21,17,-,0,5633,338,B,2,0
B18K142814,HD1128,FKR01183,4008.RR,Final Drive-Rt Rea,15-Nov-18,08-Nov-18,12-Nov-18,0,560,560,33811,FALSE,,B,15-Nov-18,FALSE,FALSE,FALSE,6,2,0,12,0,1,0,0,5,1,2,1196,12,3097,1155,4,,,,,23.44,,N,,,7,,12171,159,21,14,-,0,5354,617,B,2,0
B18J222218,HD1128,FKR01183,4008.RR,Final Drive-Rt Rea,23-Oct-18,18-Oct-18,20-Oct-18,0,232,232,33483,FALSE,,B,23-Oct-18,FALSE,FALSE,FALSE,4,0,0,6,0,0,0,0,3,1,2,980,8,2734,979,2,,,,,23.48,,N,,,1,,8129,304,20,15,-,0,5026,945,A,1,0
B18J050616,HD1128,FKR01183,4008.RR,Final Drive-Rt Rea,05-Oct-18,03-Oct-18,05-Oct-18,0,1148,1148,33251,TRUE,,B,06-Oct-18,FALSE,FALSE,FALSE,14,2,0,45,1,4,0,0,9,1,1,1037,9,2507,931,9,,,,,24.4,,N,,,26,,36379,380,22,16,-,0,4794,1177,B,2,1
B18I173715,HD1128,FKR01183,4008.RR,Final Drive-Rt Rea,18-Sep-18,16-Sep-18,17-Sep-18,0,853,853,32956,FALSE,,C,18-Sep-18,TRUE,FALSE,TRUE,16,2,1,62,1,4,0,0,10,3,1,1007,9,2658,981,9,,,,,24.13,,N,,,367,,61006,9131,23,20,-,0,4499,1472,A,1,0
B18H301536,HD1128,FKR01183,4008.RR,Final Drive-Rt Rea,30-Aug-18,28-Aug-18,29-Aug-18,0,579,579,32682,FALSE,,B,31-Aug-18,FALSE,FALSE,FALSE,12,2,1,42,1,2,1,0,9,1,2,1013,9,2510,1025,8,,,,,24.11,,N,,,47,,39610,1141,22,17,-,0,4225,1746,B,2,0
B18H090114,HD1128,FKR01183,4008.RR,Final Drive-Rt Rea,09-Aug-18,07-Aug-18,08-Aug-18,0,242,242,32345,FALSE,,B,09-Aug-18,FALSE,FALSE,FALSE,8,3,1,39,1,3,1,1,9,3,0,1008,10,2615,926,9,,,,,25,,N,,,44,,40926,1809,23,18,-,0,3888,2083,A,1,0
B18G202614,HD1128,FKR01183,4008.RR,Final Drive-Rt Rea,21-Jul-18,19-Jul-18,20-Jul-18,0,1065,1065,32103,TRUE,,C,21-Jul-18,TRUE,FALSE,TRUE,8,2,0,17,1,7,0,0,2,0,1,1176,12,3099,1113,1,,,,,20.34,,N,,,8,,31960,1622,22,18,-,0,3646,2325,B,2,1
B18F261838,HD1128,FKR01183,4008.RR,Final Drive-Rt Rea,26-Jun-18,25-Jun-18,26-Jun-18,0,773,773,31811,FALSE,,B,27-Jun-18,FALSE,FALSE,FALSE,8,2,0,16,1,5,1,0,2,0,1,1283,11,3053,1262,2,,,,,21.26,,N,,,9,,30858,1711,22,18,-,0,3354,2617,A,1,0
B18F010516,HD1128,FKR01183,4008.RR,Final Drive-Rt Rea,01-Jun-18,31-May-18,01-Jun-18,0,477,477,31515,FALSE,,C,02-Jun-18,TRUE,FALSE,TRUE,6,1,0,10,0,2,0,0,0,1,2,1063,10,3138,1057,0,,,,,22,,N,,,203,,34550,5228,22,20,LQC MET,0,3058,2913,A,1,0
B18E171014,HD1128,FKR01183,4008.RR,Final Drive-Rt Rea,17-May-18,14-May-18,16-May-18,0,232,232,31270,FALSE,,B,17-May-18,FALSE,FALSE,FALSE,6,1,0,7,0,1,0,0,0,1,0,1097,9,2924,1079,0,,,,,21.06,,N,,,3,,17300,677,21,17,-,0,2813,3158,A,1,0
B18E021331,HD1128,FKR01183,4008.RR,Final Drive-Rt Rea,02-May-18,28-Apr-18,01-May-18,0,1021,1021,31038,TRUE,,B,02-May-18,FALSE,FALSE,FALSE,5,1,0,9,1,4,0,0,1,0,0,1248,10,3298,1140,0,,,,,24.53,,N,,,6,,22924,844,22,17,-,0,2581,3390,A,1,1
B18D070320,HD1128,FKR01183,4008.RR,Final Drive-Rt Rea,07-Apr-18,05-Apr-18,07-Apr-18,0,766,766,30783,FALSE,,C,07-Apr-18,TRUE,FALSE,TRUE,6,2,0,10,2,3,0,0,1,1,0,1090,9,2762,1027,0,,,,,24.48,,N,,,101,,27231,2148,22,18,LQC MET,0,2326,3645,A,1,0
B18C011630,HD1128,FKR01183,4008.RR,Final Drive-Rt Rea,02-Mar-18,28-Feb-18,01-Mar-18,0,526,526,30543,FALSE,,B,02-Mar-18,FALSE,FALSE,FALSE,3,1,0,5,0,2,0,0,0,0,1,1049,8,2428,932,1,,,,,24.91,,N,,,4,,15672,748,21,17,-,0,2086,3885,A,1,0
B18B052414,HD1128,FKR01183,4008.RR,Final Drive-Rt Rea,06-Feb-18,03-Feb-18,05-Feb-18,0,243,243,30260,FALSE,,B,06-Feb-18,FALSE,FALSE,FALSE,2,1,0,4,1,1,0,0,1,1,0,1056,9,2811,1084,0,,,,,24.22,,N,,,3,,8198,455,20,16,-,0,1803,4168,A,1,0
B18A150713,HD1128,FKR01183,4008.RR,Final Drive-Rt Rea,15-Jan-18,13-Jan-18,15-Jan-18,0,1037,1037,30017,TRUE,,B,15-Jan-18,FALSE,FALSE,FALSE,4,1,0,6,1,4,0,0,0,1,1,1056,9,2629,1017,0,,,,,25,,N,,,1,,26674,1548,22,18,-,0,1560,4411,A,1,1
B17L270801,HD1128,FKR01183,4008.RR,Final Drive-Rt Rea,27-Dec-17,25-Dec-17,27-Dec-17,0,779,779,29759,FALSE,,B,27-Dec-17,FALSE,FALSE,FALSE,5,1,0,8,0,3,0,0,0,1,0,1188,13,3088,1172,0,,,,,25.22,,N,,,2,,23429,1630,22,18,-,0,1302,4669,A,1,0
B17L051415,HD1128,FKR01183,4008.RR,Final Drive-Rt Rea,05-Dec-17,04-Dec-17,05-Dec-17,0,502,502,29482,FALSE,,B,05-Dec-17,FALSE,FALSE,FALSE,5,1,0,7,0,2,0,0,0,0,0,1286,12,3304,1126,0,,,,,24.49,,N,,,11,,19218,1520,21,18,-,0,1025,4946,A,1,0
B17K152028,HD1128,FKR01183,4008.RR,Final Drive-Rt Rea,16-Nov-17,12-Nov-17,14-Nov-17,0,256,256,29236,FALSE,,B,16-Nov-17,FALSE,FALSE,FALSE,4,1,0,5,0,1,0,0,0,0,0,1106,11,2917,1077,0,,,,,25.11,,N,,,1,,9610,589,20,16,-,0,779,5192,A,1,0
B17J253211,HD1128,FKR01183,4008.RR,Final Drive-Rt Rea,26-Oct-17,24-Oct-17,25-Oct-17,0,523,1093,28980,TRUE,,B,26-Oct-17,FALSE,FALSE,FALSE,10,3,0,19,1,3,0,0,0,0,3,1308,14,3366,1269,0,,,,,24.47,,N,,,12,,26261,757,22,17,-,0,523,5448,A,1,1
B17J071423,HD1128,FKR01183,4008.RR,Final Drive-Rt Rea,07-Oct-17,05-Oct-17,07-Oct-17,0,249,819,28706,FALSE,,B,08-Oct-17,FALSE,FALSE,FALSE,10,2,0,11,0,1,0,0,0,0,2,1317,12,3335,1221,0,,,,,24.89,,N,,,9,,23384,692,22,17,-,0,249,5722,A,1,0
B17I190114,HD1128,FKR01183,4008.RR,Final Drive-Rt Rea,19-Sep-17,15-Sep-17,18-Sep-17,0,570,570,28457,FALSE,,B,19-Sep-17,FALSE,FALSE,FALSE,5,2,0,6,0,2,0,0,0,0,0,1275,11,3377,1319,0,,,,,24.85,,N,,,0,,17213,569,21,16,-,1,5367,0,A,1,0
B17H281636,HD1128,FKR01183,4008.RR,Final Drive-Rt Rea,28-Aug-17,26-Aug-17,28-Aug-17,,247,247,28134,FALSE,,B,28-Aug-17,FALSE,FALSE,FALSE,3,1,0,3,0,1,0,0,0,2,0,1222,10,3102,1249,0,,,,,24.5,,N,,,1,,10767,431,21,16,-,0,5044,323,A,1,0
B17H080923,HD1128,FKR01183,4008.RR,Final Drive-Rt Rea,08-Aug-17,05-Aug-17,07-Aug-17,,1036,1036,27887,TRUE,,B,08-Aug-17,FALSE,FALSE,FALSE,3,2,0,7,0,3,0,0,1,1,0,1314,12,3385,1159,0,,,,,25.92,,N,,,3,,22593,1077,22,17,-,0,4797,570,A,1,1
